ID,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
25382,77,76,30/3/2019,31-140,ORL,@,IND,W (+5),1,30:25:00,5,10,0.5,1,5,0.2,0,0,,0,4,4,10,0,0,0,2,11,13.4,-5
25382,78,77,1/4/2019,31-142,ORL,@,TOR,L (-12),1,22:36,3,9,0.333,2,4,0.5,0,0,,0,2,2,6,0,0,4,3,8,2.5,-7
25382,79,78,3/4/2019,31-144,ORL,,NYK,W (+14),1,30:46:00,2,6,0.333,1,3,0.333,0,0,,1,3,4,8,1,0,4,1,5,5.4,-11
25382,80,79,5/4/2019,31-146,ORL,,ATL,W (+36),1,27:26:00,5,9,0.556,1,2,0.5,2,2,1,0,3,3,7,2,0,3,1,13,13.1,33
25382,81,80,7/4/2019,31-148,ORL,@,BOS,W (+8),1,31:52:00,4,11,0.364,1,3,0.333,2,2,1,1,6,7,13,1,0,3,2,11,13.7,11
25382,82,81,10/4/2019,31-151,ORL,@,CHO,W (+8),1,30:59:00,7,13,0.538,3,6,0.5,1,2,0.5,0,4,4,1,0,0,2,2,18,10.4,-4
25403,1,1,17/10/2018,21-325,DEN,@,LAC,W (+9),0,11:45,2,6,0.333,1,3,0.333,0,0,,0,1,1,1,0,0,1,1,5,1.2,1
25403,2,2,20/10/2018,21-328,DEN,,PHO,W (+28),0,7:34,1,2,0.5,0,1,0,0,0,,0,2,2,0,1,0,0,3,2,1.4,-5
25403,3,3,21/10/2018,21-329,DEN,,GSW,W (+2),0,11:14,1,2,0.5,0,0,,0,0,,1,1,2,0,1,0,1,1,2,1.6,-6
25403,4,4,23/10/2018,21-331,DEN,,SAC,W (+14),0,19:29,5,10,0.5,1,3,0.333,0,0,,0,1,1,0,0,1,0,1,11,6.6,-13
25403,5,5,25/10/2018,21-333,DEN,@,LAL,L (-7),0,10:32,2,2,1,0,0,,0,0,,0,2,2,0,0,0,0,0,4,4,6
25403,6,6,29/10/2018,21-337,DEN,,NOP,W (+5),0,31:27:00,5,9,0.556,2,6,0.333,0,0,,0,6,6,2,0,0,1,1,12,9.5,10
25403,7,7,31/10/2018,21-339,DEN,@,CHI,W (+1),0,30:31:00,3,9,0.333,0,3,0,0,0,,1,4,5,0,1,0,2,1,6,1.4,2
25403,8,8,1/11/2018,21-340,DEN,@,CLE,W (+19),0,23:58,2,8,0.25,1,4,0.25,0,0,,0,0,0,4,0,0,1,2,5,1.2,9
25403,9,9,3/11/2018,21-342,DEN,,UTA,W (+15),0,18:34,4,8,0.5,3,5,0.6,1,1,1,0,0,0,2,0,0,1,3,12,7.2,20
25403,10,10,5/11/2018,21-344,DEN,,BOS,W (+8),0,21:53,2,9,0.222,1,5,0.2,0,0,,0,3,3,0,0,0,2,2,5,-2.4,13
25403,11,11,7/11/2018,21-346,DEN,@,MEM,L (-2),0,6:08,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,0,-1.1,-4
25403,12,12,9/11/2018,21-348,DEN,,BRK,L (-2),0,22:05,3,5,0.6,2,3,0.667,0,0,,0,3,3,1,0,0,0,2,8,6.5,1
25403,13,13,11/11/2018,21-350,DEN,,MIL,L (-7),0,21:54,4,8,0.5,2,4,0.5,0,0,,0,4,4,0,1,0,1,2,10,6.4,-2
25403,14,14,13/11/2018,21-352,DEN,,HOU,L (-10),0,6:29,0,1,0,0,1,0,0,0,,0,1,1,1,0,1,0,0,0,1,-6
25403,15,15,15/11/2018,21-354,DEN,,ATL,W (+45),0,23:36,6,14,0.429,1,5,0.2,2,3,0.667,1,2,3,3,1,0,1,2,15,9.8,6
25403,16,16,17/11/2018,21-356,DEN,@,NOP,L (-10),0,13:52,2,5,0.4,0,3,0,0,0,,0,2,2,0,0,0,1,0,4,0.9,-3
25403,17,17,19/11/2018,21-358,DEN,@,MIL,L (-6),0,22:26,4,7,0.571,4,7,0.571,0,0,,0,4,4,2,1,0,0,0,12,12.3,-1
25403,18,18,21/11/2018,21-360,DEN,@,MIN,W (+2),0,14:15,4,5,0.8,3,3,1,0,0,,0,2,2,0,0,0,0,3,11,8.5,-11
25403,19,19,23/11/2018,21-362,DEN,,ORL,W (+25),0,15:19,2,3,0.667,1,2,0.5,0,0,,1,0,1,1,1,0,0,1,5,5.7,13
25403,20,20,24/11/2018,21-363,DEN,@,OKC,W (+7),0,12:43,2,6,0.333,1,3,0.333,0,0,,0,3,3,0,0,0,0,2,5,1.7,8
25403,21,21,27/11/2018,22-001,DEN,,LAL,W (+32),0,35:52:00,8,14,0.571,2,6,0.333,2,2,1,0,4,4,0,2,0,0,0,20,16.6,21
25403,22,22,30/11/2018,22-004,DEN,@,POR,W (+1),0,13:15,1,2,0.5,1,1,1,0,0,,0,0,0,0,1,0,0,1,3,2.6,-6
25403,23,23,3/12/2018,22-007,DEN,@,TOR,W (+3),0,26:35:00,6,8,0.75,3,3,1,0,0,,1,1,2,1,0,0,0,0,15,13.5,11
25403,24,24,5/12/2018,22-009,DEN,@,ORL,W (+6),0,30:54:00,3,6,0.5,2,3,0.667,0,0,,0,4,4,1,0,0,1,3,8,4.7,10
25403,25,25,7/12/2018,22-011,DEN,@,CHO,L (-6),0,32:47:00,5,13,0.385,4,10,0.4,2,2,1,2,5,7,2,0,0,1,2,16,11.4,-4
25403,26,26,8/12/2018,22-012,DEN,@,ATL,L (-8),0,23:05,7,16,0.438,3,9,0.333,2,2,1,0,1,1,0,2,0,0,0,19,12.9,-10
25403,27,27,10/12/2018,22-014,DEN,,MEM,W (+6),0,15:25,3,7,0.429,1,3,0.333,0,0,,0,0,0,3,0,0,0,1,7,5,2
25403,28,28,14/12/2018,22-018,DEN,,OKC,W (+11),0,15:39,0,5,0,0,4,0,0,0,,1,1,2,1,1,0,2,1,0,-3.2,0
25403,29,29,16/12/2018,22-020,DEN,,TOR,W (+9),0,15:19,2,5,0.4,1,2,0.5,1,2,0.5,2,3,5,1,0,1,0,1,6,6.2,6
25403,30,30,18/12/2018,22-022,DEN,,DAL,W (+8),0,26:30:00,5,8,0.625,2,4,0.5,0,0,,1,0,1,4,1,0,1,5,12,9.9,12
25403,31,31,22/12/2018,22-026,DEN,@,LAC,L (-21),0,28:09:00,5,14,0.357,0,3,0,1,1,1,2,2,4,1,5,0,0,3,11,9.7,-8
25403,32,32,26/12/2018,22-030,DEN,@,SAS,L (-8),0,30:18:00,8,19,0.421,4,12,0.333,2,2,1,1,6,7,3,1,0,0,2,22,16.7,-7
25403,33,33,28/12/2018,22-032,DEN,,SAS,W (+3),0,25:44:00,7,11,0.636,2,3,0.667,5,5,1,0,3,3,1,0,0,0,0,21,17.7,8
25403,34,34,29/12/2018,22-033,DEN,@,PHO,W (+4),0,28:42:00,5,12,0.417,5,9,0.556,0,0,,1,0,1,2,2,0,2,2,15,9.9,-12
25403,35,35,1/1/2019,22-036,DEN,,NYK,W (+7),0,29:56:00,8,15,0.533,5,9,0.556,2,2,1,0,6,6,5,1,0,0,0,23,22,11
25403,36,36,3/1/2019,22-038,DEN,@,SAC,W (+4),0,25:02:00,3,9,0.333,1,4,0.25,0,0,,0,3,3,0,0,1,0,3,7,2.3,-3
25403,37,37,5/1/2019,22-040,DEN,,CHO,W (+13),0,22:29,2,4,0.5,0,2,0,0,0,,0,2,2,0,0,1,0,3,4,2.1,-1
25403,38,38,7/1/2019,22-042,DEN,@,HOU,L (-12),0,26:17:00,6,11,0.545,2,7,0.286,0,0,,0,3,3,1,1,0,0,2,14,10.5,2
25403,39,39,8/1/2019,22-043,DEN,@,MIA,W (+4),1,36:16:00,4,9,0.444,1,6,0.167,0,0,,0,1,1,2,0,0,3,4,9,1.4,6
25403,40,40,10/1/2019,22-045,DEN,,LAC,W (+21),1,31:02:00,6,10,0.6,3,5,0.6,0,0,,1,0,1,5,2,1,0,0,15,17.3,13
25403,41,41,12/1/2019,22-047,DEN,@,PHO,L (-9),1,40:04:00,8,14,0.571,5,9,0.556,0,0,,0,1,1,1,0,0,2,2,21,12.6,2
25403,42,42,13/1/2019,22-048,DEN,,POR,W (+3),1,37:19:00,5,9,0.556,3,5,0.6,0,0,,0,1,1,3,2,0,1,2,13,11.3,9
25403,43,43,15/1/2019,22-050,DEN,,GSW,L (-31),1,32:44:00,8,14,0.571,6,10,0.6,0,0,,0,1,1,0,0,0,0,0,22,15.7,-15
25403,44,44,17/1/2019,22-052,DEN,,CHI,W (+30),1,33:54:00,5,7,0.714,2,3,0.667,1,1,1,2,7,9,1,0,0,1,1,13,12.9,26
25403,45,45,19/1/2019,22-054,DEN,,CLE,W (+22),1,30:55:00,5,8,0.625,3,6,0.5,0,0,,2,2,4,1,0,0,1,2,13,10.3,10
25403,46,46,23/1/2019,22-058,DEN,@,UTA,L (-6),0,7:48,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,9
25403,47,47,25/1/2019,22-060,DEN,,PHO,W (+37),0,22:54,6,11,0.545,2,6,0.333,5,5,1,0,3,3,0,1,0,0,2,19,14.8,13
25403,48,48,26/1/2019,22-061,DEN,,PHI,W (+16),0,20:18,6,12,0.5,2,5,0.4,0,0,,0,1,1,1,1,0,1,2,14,8.2,2
25403,49,49,28/1/2019,22-063,DEN,@,MEM,W (+3),0,24:23:00,7,13,0.538,3,9,0.333,1,2,0.5,0,3,3,3,1,0,0,1,18,14.9,14
25403,50,50,30/1/2019,22-065,DEN,@,NOP,W (+6),0,29:27:00,9,14,0.643,4,6,0.667,0,1,0,0,2,2,1,1,0,0,1,22,17.3,0
25403,51,51,1/2/2019,22-067,DEN,,HOU,W (+14),1,41:26:00,12,17,0.706,5,9,0.556,6,7,0.857,0,2,2,3,1,0,2,3,35,28,19
25403,52,52,2/2/2019,22-068,DEN,@,MIN,W (+1),1,28:42:00,9,14,0.643,4,7,0.571,0,0,,0,2,2,0,2,0,1,0,22,17.4,-10
25403,53,53,4/2/2019,22-070,DEN,@,DET,L (-26),1,30:34:00,6,13,0.462,3,5,0.6,1,1,1,2,1,3,1,1,0,0,3,16,11.5,-21
25403,54,54,6/2/2019,22-072,DEN,@,BRK,L (-5),1,31:50:00,7,15,0.467,3,8,0.375,0,0,,0,2,2,1,1,0,1,2,17,9.8,4
25403,55,55,8/2/2019,22-074,DEN,@,PHI,L (-7),1,35:20:00,5,11,0.455,2,6,0.333,0,0,,0,3,3,0,0,0,2,2,12,4.4,0
25403,56,56,11/2/2019,22-077,DEN,,MIA,W (+16),1,27:35:00,8,13,0.615,5,7,0.714,2,2,1,0,0,0,2,0,0,0,4,23,16.9,3
